片区,总价(万元),小区,朝向,面积
海淀,575,北洼西里,2室1厅,65.1
海淀,615,知本时代,2室1厅,88.32
海淀,570,紫竹院南路14号院,2室1厅,57.2
海淀,698,富力桃园C区,2室1厅,91.14
海淀,690,清华东路27号院,2室1厅,67.9
海淀,960,金谷园,2室1厅,95.14
海淀,480,翠微路平台村,1室1厅,40.8
海淀,600,西三环北路27号院,2室1厅,58.3
海淀,650,青云北区,2室1厅,53.0
海淀,695,秋露园,2室2厅,76.51
海淀,502,竹园,2室1厅,61.35
海淀,555,建西苑中里,2室1厅,84.49
海淀,432,恩济里小区,1室1厅,46.1
海淀,326,金隅瑞和园,1室0厅,41.91
海淀,850,七彩华园,2室1厅,93.63
海淀,609,建西苑北里,2室1厅,92.88
海淀,660,北洼西里,2室1厅,68.5
海淀,385,温泉路45号院,2室1厅,61.6
海淀,360,前沙涧路7号院,2室1厅,86.55
海淀,799,永定路西里,2室1厅,83.01
海淀,600,车公庄西路38号院,2室1厅,68.2
海淀,580,田村33号院,2室1厅,104.54
海淀,598,文慧园北路甲26号,2室1厅,58.49
海淀,785,恩济里小区,3室1厅,79.0
海淀,729,和泓四季,2室1厅,85.43
海淀,709,海淀南路,2室1厅,55.2
海淀,650,双榆树南里二区,2室1厅,56.1
海淀,488,玉海园五里,1室1厅,51.5
海淀,656,高梁桥斜街乙40号院,2室1厅,63.0
海淀,488,玉海园五里,1室1厅,51.5
海淀,539,玉海园二里,1室1厅,81.8
海淀,770,文慧园路2号院,3室1厅,78.36
海淀,1200,汇新家园,2室1厅,88.5
海淀,999,澐澐国际,3室2厅,149.77
海淀,938,力度家园,3室1厅,134.44
海淀,762,铁东小区,3室1厅,69.3
海淀,1131,小南庄社区,3室2厅,105.7
海淀,408,金沟河2号院,2室1厅,50.2
海淀,1690,翠叠园,3室1厅,154.9
海淀,520,翠微路4号,2室1厅,49.8
海淀,475,金沟河5号院,2室1厅,54.3
海淀,1120,翠微路25号院,3室2厅,112.32
海淀,695,静淑东里,2室1厅,72.99
海淀,2850,中海紫金苑,3室2厅,227.39
海淀,2999,中海紫金苑,3室2厅,227.39
海淀,750,燕北园,2室1厅,65.1
海淀,860,半壁街南路1号院,3室1厅,75.68
海淀,829,华盛家园,2室1厅,78.56
海淀,620,铁路小区,2室1厅,75.41
海淀,1250,新起点嘉园,2室1厅,119.87
海淀,750,六建,3室1厅,74.7
海淀,630,万寿路西街11号院,2室1厅,53.48
海淀,745,宝盛北里,3室2厅,105.91
海淀,785,双榆树北里,3室1厅,61.3
海淀,880,海淀南路,3室1厅,79.6
海淀,826,新外大街31号院,2室1厅,77.9
海淀,705,西三环北路27号院,3室1厅,67.4
海淀,715,小营东路6号院,2室2厅,88.0
海淀,1131,小南庄社区,3室2厅,105.7
海淀,826,新外大街31号院,2室1厅,77.9
海淀,2999,中海紫金苑,3室2厅,227.39
海淀,1120,翠微路25号院,3室2厅,112.32
海淀,408,金沟河2号院,2室1厅,50.2
海淀,2530,五矿万科如园,3室3厅,228.58
海淀,475,翠微南里,1室1厅,41.8
海淀,710,邮局宿舍,2室2厅,81.57
海淀,568,北三环中路43号院,3室1厅,54.1
海淀,788,阜成路95号院,3室1厅,77.5
海淀,1699,光大花园,4室2厅,165.0
海淀,1200,西晴公寓,3室2厅,117.67
海淀,860,安宁佳园,3室2厅,97.15
海淀,770,燕北园,3室1厅,86.6
海淀,1360,天秀花园古月园,4室2厅,188.6
海淀,710,永泰园新地标,2室2厅,109.62
海淀,720,怡美家园,2室1厅,83.55
海淀,820,西三环北路56号院,3室1厅,72.6
海淀,1820,郦城三区,3室2厅,174.89
海淀,958,厂洼西街10号院,2室1厅,80.4
海淀,483,永泰西里,2室1厅,57.34
海淀,1200,榆苑公寓,3室1厅,117.41
海淀,593,福美苑,2室2厅,89.59
海淀,650,柳林馆,2室1厅,63.3
海淀,998,莱圳家园,3室2厅,114.87
海淀,1559,领秀新硅谷1号院,3室2厅,145.37
海淀,1550,郦城三区,3室2厅,142.44
海淀,825,塔院小区,3室1厅,80.97
海淀,630,翠微路十四号,3室1厅,57.8
海淀,688,富力桃园C区,2室1厅,90.65
海淀,678,和泓四季,2室1厅,79.21
海淀,1150,文慧园,3室1厅,108.47
海淀,638,永金里小区,2室1厅,77.32
海淀,575,太平路8号院,2室1厅,57.4
海淀,630,翠微路十四号,3室1厅,57.8
海淀,817,今日家园,2室1厅,98.36
海淀,1699,中海雅园,3室2厅,178.32
海淀,1200,榆苑公寓,3室1厅,117.41
海淀,998,莱圳家园,3室2厅,114.87
海淀,650,柳林馆,2室1厅,63.3
海淀,483,永泰西里,2室1厅,57.34
海淀,855,东南小区,2室1厅,61.1
海淀,562,毛纺住宅北小区,2室1厅,75.5
海淀,958,厂洼西街10号院,2室1厅,80.4
海淀,1980,玲珑花园,3室2厅,149.87
海淀,970,七彩华园,2室1厅,114.32
海淀,554,三义庙北,2室1厅,58.5
海淀,795,颐源居小区,1室1厅,73.8
海淀,980,望塔园,3室1厅,103.44
海淀,400,五机床厂宿舍,2室1厅,60.9
海淀,888,逸成东苑,3室1厅,84.18
海淀,800,王庄路15号院,3室1厅,76.0
海淀,905,今日家园,3室1厅,106.94
海淀,630,安宁里南区,3室1厅,95.1
海淀,920,乐府江南,2室1厅,98.19
海淀,698,八宝庄,3室1厅,83.4
海淀,610,八宝庄,2室1厅,71.0
海淀,710,乐府江南,2室1厅,81.49
海淀,1285,兰德华庭,3室2厅,139.95
海淀,355,建清园,2室1厅,71.86
海淀,570,万寿路24号院,3室1厅,57.11
海淀,658,定慧福里北区,2室1厅,65.97
海淀,710,乐府江南,2室1厅,81.49
海淀,1285,兰德华庭,3室2厅,139.95
海淀,1050,丹青府,3室1厅,126.37
海淀,1060,龙翔路小区,3室2厅,104.0
海淀,1240,宏嘉丽园,2室2厅,115.71
海淀,975,农科院,2室1厅,77.5
海淀,565,八里庄北里,2室1厅,56.4
海淀,1250,建设部大院,3室1厅,99.38
海淀,1640,美丽园,3室2厅,124.59
海淀,355,建清园,2室1厅,71.86
海淀,1458,天秀花园古月园,4室2厅,189.05
海淀,640,普惠南里,2室1厅,55.6
海淀,525,海清园,2室1厅,87.05
海淀,605,绿谷雅园,2室2厅,112.35
海淀,565,学院南路8号,3室1厅,57.9
海淀,1039,百旺家苑,2室1厅,115.17
海淀,490,苗圃宿舍家属楼,2室1厅,51.13
海淀,1165,兰德华庭,3室2厅,148.6
海淀,650,东馨园,3室1厅,76.0
海淀,650,绿谷雅园,2室1厅,100.73
海淀,1358,四季香山,3室2厅,128.05
海淀,445,建材城西二里,2室1厅,63.19
海淀,640,皂君东里,2室1厅,62.79
海淀,750,清景园,2室1厅,98.1
海淀,628,保利西山林语,2室1厅,94.88
海淀,738,阜成路甲3号,2室1厅,74.49
海淀,565,八宝庄,2室1厅,62.4
海淀,650,车公庄西路20号院,2室1厅,53.2
海淀,498,阜南小区,2室1厅,50.4
海淀,390,铁东小区,1室0厅,36.7
海淀,460,北小马厂,2室1厅,49.19
海淀,850,民族大学南路19号院,3室1厅,76.1
海淀,798,车公庄西路20号院,2室1厅,65.9
海淀,439,北分厂,3室1厅,69.1
海淀,853,民族大学南路19号院,3室1厅,76.1
海淀,591,车道沟社区,2室1厅,59.1
海淀,673,和泓四季,2室1厅,79.21
海淀,1890,绿波漫板,3室2厅,154.76
海淀,428,金沟河3号院,2室1厅,54.0
海淀,825,文慧园,3室1厅,75.0
海淀,395,五月华庭,1室0厅,37.68
海淀,506,中湾国际,1室1厅,37.21
海淀,468,智慧大厦,1室1厅,57.34
海淀,410,青年公寓,1室1厅,41.3
海淀,550,紫金庄园,1室1厅,53.04
海淀,460,绿波漫板,1室0厅,57.1
海淀,535,志强南园,2室1厅,57.96
海淀,463,宝盛北里,1室1厅,62.35
海淀,368,上庄馨瑞嘉园,1室1厅,70.91
海淀,430,永泰庄6号院,2室1厅,53.01
海淀,825,小南庄社区,2室1厅,77.12
海淀,520,安宁佳园,1室1厅,52.18
海淀,520,铁路小区,1室1厅,50.36
海淀,620,三义庙北,3室1厅,58.0
海淀,880,青云北区,3室1厅,75.72
海淀,418,常秀家园,2室1厅,61.8
海淀,340,上庄馨瑞嘉园,1室1厅,69.6
海淀,378,上庄馨瑞嘉园,1室1厅,68.57
海淀,535,志强南园,2室1厅,57.96
海淀,310,前沙涧路7号院,1室1厅,65.54
海淀,590,皂君东里,2室1厅,54.7
海淀,540,今典花园,1室1厅,55.98
海淀,418,常秀家园,2室1厅,61.8
海淀,426,铭科苑,1室1厅,57.7
海淀,825,小南庄社区,2室1厅,77.12
海淀,520,安宁佳园,1室1厅,52.18
海淀,430,永泰庄6号院,2室1厅,53.01
海淀,880,青云北区,3室1厅,75.72
海淀,463,宝盛北里,1室1厅,62.35
海淀,598,农林科学院宿舍,2室1厅,57.4
海淀,453,永泰东里,2室1厅,57.59
海淀,470,毛纺住宅北小区,2室1厅,56.1
海淀,558,安宁里南区,2室1厅,69.8
海淀,640,翠微南里,2室1厅,66.9
海淀,710,美丽星苑,1室1厅,63.17
海淀,625,双榆树西里,2室1厅,56.29
海淀,408,建材城西二里,2室1厅,62.66
海淀,719,富力桃园A区,2室1厅,86.95
海淀,730,有色金属院,3室1厅,70.0
海淀,430,铁东小区,1室1厅,40.9
海淀,368,上庄馨瑞嘉园,1室1厅,70.91
海淀,400,小营东路5号院,2室1厅,49.6
海淀,530,复兴路61号院,1室1厅,38.7
海淀,780,定慧北里,2室1厅,83.26
海淀,650,海赋国际,1室1厅,58.48
海淀,532,中鑫嘉园,1室1厅,53.48
海淀,565,熙湖,1室1厅,69.88
海淀,658,知春路56号院,2室1厅,52.11
海淀,585,强佑·府学上院,2室1厅,81.03
海淀,590,文慧园北路26号院,2室1厅,54.7
海淀,725,花园路8号院,2室1厅,67.47
海淀,588,昌运宫,2室1厅,59.44
海淀,750,景王坟,2室1厅,67.6
海淀,495,清缘东里,1室1厅,59.01
海淀,888,东南小区,2室1厅,60.0
海淀,688,马连洼北路1号院,2室1厅,51.7
海淀,666,半导体宿舍,2室1厅,61.7
海淀,605,稻香园,1室1厅,56.12
海淀,598,厂洼街7号院,1室1厅,55.88
海淀,505,普惠南里,1室1厅,51.0
海淀,499,小营干休所,2室1厅,66.27
海淀,585,上园村,2室1厅,58.2
海淀,619,永泰西里,2室1厅,74.19
海淀,750,稻香园西里,2室1厅,61.3
海淀,580,阜南小区,2室1厅,56.6
海淀,618,保利西山林语,3室1厅,91.73
海淀,539,红联南村,2室1厅,60.1
海淀,605,中国房子,1室1厅,71.03
海淀,950,上林溪,2室1厅,99.77
海淀,910,太阳园,2室1厅,71.29
海淀,630,青云北区,2室1厅,52.99
海淀,460,翠微路甲9号院,1室1厅,44.6
海淀,385,车道沟社区,1室1厅,35.19
海淀,650,塔院小区,2室1厅,57.8
海淀,616,七贤村,2室1厅,57.4
海淀,650,颐慧佳园A区,1室1厅,58.61
海淀,928,新兴年代,2室1厅,92.78
海淀,520,学清路18号院,2室1厅,56.77
海淀,605,稻香园,1室1厅,56.12
海淀,585,上园村,2室1厅,58.2
海淀,618,保利西山林语,3室1厅,91.73
海淀,688,马连洼北路1号院,2室1厅,51.7
海淀,666,半导体宿舍,2室1厅,61.7
海淀,630,青云北区,2室1厅,52.99
海淀,619,永泰西里,2室1厅,74.19
海淀,750,稻香园西里,2室1厅,61.3
海淀,460,翠微路甲9号院,1室1厅,44.6
海淀,505,普惠南里,1室1厅,51.0
海淀,1690,锋尚国际,2室1厅,107.15
海淀,367,上庄馨瑞嘉园,1室1厅,70.61
海淀,585,酱油厂宿舍楼,2室1厅,60.5
海淀,450,温泉路45号院,2室1厅,74.64
海淀,680,大柳树7号院,2室1厅,58.9
海淀,560,太平路8号院,2室1厅,57.4
海淀,558,建西苑南里,2室1厅,77.09
海淀,798,水木天成,2室1厅,108.74
海淀,598,紫金庄园,2室1厅,60.29
海淀,625,外文局宿舍,2室1厅,56.5
海淀,462,金沟河2号院,3室1厅,59.5
海淀,545,蓟门南里,2室1厅,60.9
海淀,640,科技大学,2室1厅,61.65
海淀,610,今日家园,1室1厅,75.76
海淀,575,建设部大院,1室1厅,43.17
海淀,658,西颐北馆,2室1厅,61.4
海淀,1340,阳春光华家园,2室1厅,87.46
海淀,575,宝盛里,2室2厅,86.91
海淀,412,永定路85号院,2室1厅,60.7
海淀,619,甘家口小区,2室1厅,64.4
海淀,778,领秀新硅谷2号院,2室1厅,81.4
海淀,737,学知园,2室1厅,89.8
海淀,575,宝盛里,2室2厅,86.91
海淀,462,建材城西二里,2室1厅,59.15
海淀,840,厂洼街7号院,2室1厅,75.8
海淀,645,车道沟社区,2室1厅,62.9
海淀,493,门头馨村北二区,2室1厅,90.54
海淀,544,三虎桥南路25号院,2室1厅,47.25
海淀,508,强佑·府学上院,1室1厅,65.83
海淀,558,建西苑南里,2室1厅,77.09
海淀,575,建设部大院,1室1厅,43.17
海淀,625,外文局宿舍,2室1厅,56.5
海淀,610,今日家园,1室1厅,75.76
海淀,598,紫金庄园,2室1厅,60.29
海淀,658,西颐北馆,2室1厅,61.4
海淀,560,太平路8号院,2室1厅,57.4
海淀,665,学院南路72号院,2室1厅,62.5
海淀,690,罗庄东里,2室1厅,61.03
海淀,565,玉海园三里,2室1厅,61.9
海淀,569,六建,2室1厅,55.8
海淀,585,七贤村,2室1厅,65.5
海淀,510,邮局宿舍,2室1厅,57.47
海淀,662,岭南路26号院,2室1厅,56.7
海淀,399,红联北村,1室1厅,37.6
海淀,558,定慧北里,2室1厅,60.75
海淀,1740,国兴家园,3室2厅,149.48
海淀,500,海澜中苑,2室1厅,77.92
海淀,618,玉海园一里,2室1厅,70.69
海淀,499,翠微路4号,2室1厅,49.9
海淀,600,清缘里中区,3室1厅,86.41
海淀,755,紫竹院路62号院,2室1厅,107.47
海淀,595,学院南路32号院,3室1厅,64.9
海淀,1590,汤泉逸墅,3室1厅,153.34
海淀,565,玉海园一里,2室1厅,70.69
海淀,1250,世华龙樾三期,3室2厅,110.93
海淀,920,稻香园西里,3室1厅,75.74
海淀,808,太平路44号院,3室1厅,75.74
海淀,1100,新苑街15号院,3室1厅,92.3
海淀,1280,金玉府,3室1厅,134.45
海淀,520,八里庄北里,2室1厅,54.0
海淀,665,复兴路甲65号,2室1厅,58.5
海淀,510,学院南路66号院,1室1厅,49.9
海淀,395,八宝庄,1室1厅,42.9
海淀,1450,领秀新硅谷2号院,4室2厅,154.58
海淀,535,清缘里中区,2室1厅,76.44
海淀,510,中关村南大街40号,1室1厅,47.9
海淀,740,罗庄西里,3室0厅,83.21
海淀,365,永泰西里,1室1厅,46.21
海淀,350,上庄馨瑞嘉园,2室1厅,70.5
海淀,470,莲熙嘉园,2室1厅,65.29
海淀,710,大慧寺21号院,2室1厅,66.7
海淀,740,金庄1号院,2室1厅,78.1
海淀,570,知春路2号院,2室1厅,44.56
海淀,720,和泓四季,2室1厅,80.75
海淀,408,碧森里,1室0厅,41.7
海淀,620,甘家口小区,2室1厅,59.3
海淀,372,红联村,1室1厅,37.3
海淀,325,小关街,1室1厅,28.4
海淀,950,清河文苑,4室1厅,147.64
海淀,475,上林溪,1室0厅,44.28
海淀,592,大河庄苑,1室1厅,56.89
海淀,400,观澳园,1室1厅,45.2
海淀,529,国海广场,1室1厅,95.68
海淀,455,东王庄,1室0厅,49.3
海淀,750,青云北区,2室1厅,65.58
海淀,670,蓟门东里,2室1厅,74.9
海淀,356,永泰西里,1室1厅,46.21
海淀,465,德胜门西大街甲5号,1室1厅,56.7
海淀,560,小南庄社区,1室1厅,54.3
海淀,320,金隅瑞和园,1室0厅,38.78
海淀,1190,永定翠庭,2室1厅,83.6
海淀,399,科技大学,1室1厅,35.0
海淀,599,林大北路9号院,2室1厅,62.63
海淀,948,烟树园,2室1厅,91.51
海淀,660,永定路西里,2室1厅,62.81
海淀,830,新起点嘉园,1室1厅,62.4
海淀,605,厂洼小区,2室1厅,60.5
海淀,765,西三环北路82号院,3室1厅,75.1
海淀,780,和泓四季,3室1厅,94.89
海淀,1170,领秀新硅谷1号院,3室2厅,141.39
海淀,556,翠微南里,2室1厅,54.4
海淀,1205,紫竹院南路20号院,4室1厅,113.01
海淀,568,金隅瑞和园,2室1厅,81.63
海淀,846,玉海园一里,3室1厅,95.08
海淀,480,永定路1号院,2室1厅,58.0
海淀,500,景王坟,1室1厅,46.8
海淀,628,都景苑,1室1厅,63.21
海淀,428,永泰西里,2室1厅,58.15
海淀,695,海淀南路,2室1厅,58.5
海淀,425,万寿路1号院,1室1厅,37.41
海淀,385,永泰西里,1室1厅,46.39
海淀,550,菊园,2室1厅,60.82
海淀,409,长河湾,1室0厅,47.18
海淀,755,永定翠庭,1室1厅,58.72
海淀,690,和泓四季,2室1厅,79.21
海淀,770,北小马厂,2室1厅,83.2
海淀,509,水文大院,2室1厅,49.3
海淀,945,科委宿舍,3室1厅,74.2
海淀,418,八里庄北里,1室1厅,45.2
海淀,320,金隅瑞和园,1室0厅,38.78
海淀,870,百环地产,3室1厅,144.94
海淀,765,恩济花园,2室1厅,72.8
海淀,529,永泰东里,2室1厅,69.59
海淀,856,八里庄北里,3室1厅,91.2
海淀,425,八里庄北里,1室1厅,42.7
海淀,158,八里庄路62号院,1房间1卫,50.19
海淀,1497,领秀新硅谷1号院,3室2厅,144.1
海淀,545,钟表北园,2室1厅,50.8
海淀,356,知本时代,1室0厅,45.05
海淀,715,秋露园,2室1厅,76.76
海淀,399,颐慧佳园A区,1室0厅,38.68
海淀,335,清缘东里,1室0厅,33.87
海淀,4500,香山清琴麓苑,5室3厅,360.5
海淀,815,和泓四季,3室1厅,94.85
海淀,2500,韦伯豪家园,5室3厅,231.2
海淀,1910,定慧福里南区,4室2厅,202.77
海淀,1480,远大园六区,3室2厅,146.45
海淀,1688,领秀新硅谷2号院,5室2厅,215.97
海淀,2840,西山壹号院,4室3厅,308.55
海淀,1730,北辰香麓,5室1厅,360.51
海淀,1050,会城门小区,3室1厅,92.51
海淀,1295,远大园五区,2室2厅,110.11
海淀,3250,国悦府,5室2厅,396.45
海淀,1950,世纪新景,3室3厅,223.79
海淀,2658,紫金长安,4室1厅,200.54
海淀,2380,豪景佳苑,6室4厅,260.7
海淀,710,富力桃园C区,2室1厅,85.71
海淀,1530,百旺茉莉园,3室2厅,166.0
海淀,700,月季园,4室0厅,83.67
海淀,515,今典花园,1室1厅,55.31
海淀,600,成府路20号院,2室1厅,58.3
海淀,600,王庄路27号院,2室1厅,63.6
海淀,388,安装宿舍,1室1厅,43.2
海淀,1396,汉荣家园,3室2厅,147.41
海淀,1695,春荫园,3室2厅,137.13
海淀,570,学院南路乙10号院,2室1厅,62.7
海淀,966,观澳园,3室2厅,124.97
海淀,630,永泰东里,3室1厅,80.56
海淀,588,燕北园,3室1厅,58.3
海淀,760,农业大学附属中学家属楼,3室1厅,82.69
海淀,575,新康园,2室1厅,109.46
海淀,1690,翠叠园,3室2厅,155.12
海淀,1150,碧兴园,3室1厅,119.89
海淀,1300,乐府江南,3室2厅,113.81
海淀,1310,华盛家园,3室2厅,135.71
海淀,590,文慧园,2室1厅,67.4
海淀,1230,兰德华庭,3室2厅,143.95
海淀,1750,时代之光名苑,3室1厅,177.36
海淀,2780,五矿万科如园,4室2厅,275.0
海淀,2400,人济山庄,4室2厅,206.96
海淀,1420,厂洼西街10号院,4室3厅,161.2
海淀,2650,万泉新新家园,3室1厅,163.82
海淀,1890,保利西山林语别墅,4室2厅,371.65
海淀,1650,百旺茉莉园,4室2厅,184.74
海淀,3434,汤泉逸墅,4室2厅,312.15
海淀,700,富力桃园C区,2室1厅,89.19
海淀,640,阜成路甲3号,3室1厅,61.18
海淀,1050,保利西山林语,4室2厅,161.44
海淀,699,富力桃园C区,2室1厅,91.14
海淀,850,枫丹丽舍,2室2厅,103.43
海淀,636,清缘里中区,3室1厅,89.76
海淀,749,西翠路12号院,2室1厅,63.0
海淀,1140,豪景佳苑,2室2厅,101.62
海淀,1090,翠微西里,3室1厅,78.81
海淀,750,海云轩,1室1厅,93.28
海淀,970,都景苑,2室1厅,106.5
海淀,530,铁路小区,2室1厅,62.22
海淀,800,塔院小区,2室2厅,81.0
海淀,760,北三环中路34号院,3室2厅,83.2
海淀,880,长远天地,2室2厅,115.2
海淀,1100,小泥湾,3室1厅,91.4
海淀,925,知春路82号院,3室1厅,58.7
海淀,512,志强北园,2室1厅,46.3
海淀,2630,碧水云天,3室2厅,146.23
海淀,1180,百旺家苑,3室2厅,131.94
海淀,769,莲花池东路9号院,2室1厅,68.95
海淀,903,师大北路21号院,2室1厅,82.71
海淀,1088,上地南路8号院,3室2厅,103.97
海淀,1060,北太平路甲18号,4室1厅,101.02
海淀,880,师大北路21号院,2室1厅,80.97
海淀,1280,怡秀园小区,3室2厅,98.7
海淀,1088,上地南路8号院,3室2厅,103.97
海淀,1330,西山华府,2室2厅,123.46
海淀,920,五棵松26号院,3室2厅,130.38
海淀,880,师大北路21号院,2室1厅,80.97
海淀,625,牛奶宿舍,2室1厅,62.6
海淀,800,北京邮电大学,3室1厅,82.1
海淀,2030,光大花园,3室1厅,150.81
海淀,1100,厂洼街7号院,3室1厅,98.19
海淀,1590,上地东里,4室2厅,173.86
海淀,740,富力桃园C区,2室1厅,91.16
海淀,720,法华寺小区,3室1厅,71.2
海淀,612,保利西山林语,2室1厅,91.29
海淀,798,永泰园新地标,3室1厅,133.23
海淀,1190,西晴公寓,3室1厅,131.2
海淀,638,永定路85号院,3室1厅,69.4
海淀,568,安宁里南区,2室2厅,82.97
海淀,380,二轻局宿舍,1室1厅,36.5
海淀,650,罗庄西里,2室1厅,59.0
海淀,830,蜂鸟家园,1室0厅,48.23
海淀,950,怡丽南园,2室1厅,89.29
海淀,580,今典花园,1室1厅,59.38
海淀,575,颐源居小区,1室1厅,50.33
海淀,750,蜂鸟家园,1室1厅,51.68
海淀,1030,博望园,2室1厅,100.43
海淀,890,双泉堡125号院,2室1厅,102.93
海淀,900,小营东路7号院,3室2厅,135.14
海淀,350,测绘院宿舍,1室1厅,28.0
海淀,895,熙湖,3室1厅,112.89
海淀,1280,上林溪,3室2厅,139.93
海淀,545,宝盛西里,2室1厅,71.5
海淀,409,毛纺厂南小区,2室1厅,47.5
海淀,498,普惠南里,1室1厅,42.3
海淀,370,永泰庄6号院,1室1厅,40.59
海淀,710,黄庄小区,1室1厅,48.0
海淀,470,理工大学附中家属楼,1室1厅,36.06
海淀,730,科育小区,2室1厅,51.6
海淀,558,展春园,2室1厅,57.8
海淀,900,纽约客,2室1厅,155.88
海淀,445,新康园,1室1厅,71.32
海淀,678,友谊社区,2室1厅,61.08
海淀,860,大柳树甲17号院,3室1厅,95.5
海淀,598,太极小区,2室1厅,67.3
海淀,525,玉海园三里,1室1厅,60.28
海淀,730,城建小区,2室1厅,74.6
海淀,460,砂轮厂宿舍,2室1厅,62.17
海淀,455,建材城东二里,2室1厅,66.66
海淀,790,翠微西里,2室1厅,55.66
海淀,565,清缘东里,2室1厅,64.84
海淀,579,今日家园,1室1厅,75.54
海淀,1050,曙光花园,2室1厅,105.63
海淀,820,枫润家园,2室1厅,70.26
海淀,510,铭科苑,2室1厅,64.49
海淀,620,知春东里,1室1厅,42.1
海淀,585,皂君庙乙2号院,2室1厅,56.1
海淀,430,建材城东二里,2室1厅,68.79
海淀,415,毛纺厂南小区,2室1厅,52.3
海淀,670,三里河路5号院,3室1厅,65.39
海淀,625,石油大院,2室1厅,53.7
海淀,439,保利西山林语,1室1厅,56.21
海淀,385,红联北村,1室1厅,40.6
海淀,475,建西苑北里,1室1厅,70.33
海淀,619,东王庄,2室1厅,58.0
海淀,610,志新北里,2室1厅,61.4
海淀,422,建材城西二里,2室1厅,63.0
海淀,890,怡美家园,2室2厅,102.1
海淀,858,甘家口小区,2室1厅,89.5
海淀,470,金沟河2号院,3室1厅,59.5
海淀,372,麓景嘉园北里,2室1厅,85.82
海淀,343,门头馨村北二区,1室1厅,59.3
海淀,635,玉兰园,2室1厅,59.16
海淀,2900,涧桥泊屋,3室2厅,166.71
海淀,1130,厂洼西街6号院,2室1厅,84.0
海淀,912,塔院小区,3室1厅,82.96
海淀,698,塔院小区,2室1厅,65.3
海淀,545,学院南路乙12号,2室1厅,53.2
海淀,1500,远大园二区,3室2厅,156.39
海淀,820,燕北园,3室1厅,85.37
海淀,1050,鑫雅苑,2室2厅,107.31
海淀,1050,西颐北馆,3室2厅,108.2
海淀,1680,万寿路西街9号,3室2厅,168.13
海淀,2537,碧水云天,3室1厅,149.22
海淀,980,中关村北二条,3室1厅,67.9
海淀,1035,正源尚峰尚水,3室2厅,152.73
海淀,755,城华园,3室1厅,93.86
海淀,1600,紫金长安,3室2厅,118.64
海淀,1000,莲花小区,3室1厅,137.57
海淀,1598,时雨园,3室2厅,130.68
海淀,820,西三环北路86号院,3室1厅,74.74
海淀,886,万泉庄小区,3室1厅,76.4
海淀,755,城华园,3室1厅,93.86
海淀,912,塔院小区,3室1厅,82.96
海淀,1130,厂洼西街6号院,2室1厅,84.0
海淀,2098,康桥水郡,3室1厅,124.01
海淀,680,沁春家园,2室1厅,109.08
海淀,880,中鑫嘉园,3室2厅,87.64
海淀,635,玉兰园,2室1厅,59.16
海淀,2900,涧桥泊屋,3室2厅,166.71
海淀,820,燕北园,3室1厅,85.37
海淀,545,学院南路乙12号,2室1厅,53.2
海淀,1050,鑫雅苑,2室2厅,107.31
海淀,1476,紫成嘉园,3室2厅,150.35
海淀,1050,西颐北馆,3室2厅,108.2
海淀,510,索家坟,2室1厅,57.9
海淀,1600,紫金长安,3室2厅,118.64
海淀,769,清缘里中区,3室1厅,110.9
海淀,1680,时雨园,3室1厅,163.7
海淀,950,怡秀园小区,2室1厅,86.49
海淀,1965,四季香山,3室2厅,149.38
海淀,1720,诚品建筑,3室2厅,148.08
海淀,650,文慧园路2号院,2室1厅,68.03
海淀,1599,当代城市家园,4室1厅,193.59
海淀,966,厂洼街7号院,2室1厅,76.13
海淀,1728,上地西里,4室2厅,180.72
海淀,2537,碧水云天,3室1厅,149.22
海淀,1750,10号名邸,3室1厅,207.0
海淀,675,安宁里南区,3室2厅,118.34
海淀,895,塔院小区,3室1厅,82.96
海淀,1500,远大园二区,3室2厅,156.39
海淀,520,铭科苑,2室1厅,66.3
